UNITID,LCOLELYN,XLPBOOKS,LPBOOKS,XLEBOOKS,LEBOOKS,XLEDATAB,LEDATAB,XLPMEDIA,LPMEDIA,XLEMEDIA,LEMEDIA,XLPCOLLC,LPCLLCT,XLECOLLC,LECLLCT,XLTCLLCT,LTCLLCT,XLPCRCLT,LPCRCLT,XLECRCLT,LECRCLT,XLTCRCLT,LTCRCLT,XLBRANCH,LBRANCH,XSALWAG,LSALWAG,LFRNGBYN,XLFRNGBN,LFRNGBN,XLEXMSBB,LEXMSBB,XLEXMSCS,LEXMSCS,XLEXMSOT,LEXMSOT,XLEXMSTL,LEXMSTL,XLEXOMPS,LEXOMPS,XLEXOMOT,LEXOMOT,XLEXOMTL,LEXOMTL,XLEXPTOT,LEXPTOT,LSWMSOM,XLILLDPR,LILLDPR,XLILLDRC,LILLDRC,LSUPPVRS
192192,2,"R",88736,"R",1110,"R",92,"R",1843,"R",912,"R",90579,"R",2114,"R",92693,"R",1832,"R",5811,"R",7643,"R",0,"R",428913,1,"R",101713,"R",49596,"R",161841,"R",5790,"R",217227,"R",2204,"R",24858,"R",27062,"R",774915,673202,"R ",142,"R ",1482, 1
192271,2,"R",14976,"R",1097,"R",172,"R",1175,"Z",0,"R",16151,"R",1269,"R",17420,"R",4097,"R",104610,"R",108707,"R",1,"R",228380,1,"R",59557,"R",110889,"R",228309,"R",0,"R",339198,"R",2083,"R",38569,"R",40652,"R",667787,608230,"R ",0,"R ",0, 1
192323,2,"R",259380,"R",30886,"R",248,"R",8116,"R",23725,"R",267496,"R",54859,"R",322355,"R",23665,"R",184190,"R",207855,"R",0,"R",806994,2,"R",0,"R",131917,"R",744834,"R",11635,"R",888386,"R",2125,"R",142213,"R",144338,"R",1839718,1839718,"R ",4139,"R ",4141, 1
192439,2,"R",217633,"R",155901,"R",168,"R",287516,"R",41741,"R",505149,"R",197810,"R",702959,"R",5830,"R",187251,"R",193081,"R",4,"R",2191525,1,"R",896584,"R",427815,"R",636541,"R",43946,"R",1108302,"R",7974,"R",212738,"R",220712,"R",4417123,3520539,"R ",2135,"R ",890, 1
192448,2,"R",1648404,"R",155850,"R",155,"R",411362,"R",41741,"R",2059766,"R",197746,"R",2257512,"R",6293,"R",10006,"R",16299,"R",4,"R",3025404,1,"R",1286234,"R",554250,"R",589215,"R",32436,"R",1175901,"R",4639,"R",166489,"R",171128,"R",5658667,4372433,"R ",3722,"R ",1992, 1
192509,2,"R",12100,"R",86000,"R",5,"R",4070,"R",0,"R",16170,"R",86005,"R",102175,"R",16170,"R",86007,"R",102177,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
192554,2,"R",3147,"R",0,"R",168,"R",0,"R",0,"R",3147,"R",168,"R",3315,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
192563,2,"R",5803,"Z",0,"R",168,"R",116,"Z",0,"R",5919,"R",168,"R",6087,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
192624,2,"R",6000,"R",2,"R",2,"R",0,"R",0,"R",6000,"R",4,"R",6004,"R",0,"R",5000,"R",5000,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
192688,2,"R",3569,"R",0,"R",31,"R",721,"R",0,"R",4290,"R",31,"R",4321,"R",730,"R",24,"R",754,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
192703,2,"R",260966,"R",212812,"R",224,"R",1849,"R",1055,"R",262815,"R",214091,"R",476906,"R",11676,"R",159763,"R",171439,"R",0,"R",1415064,2,"R",0,"R",262277,"R",448800,"R",0,"R",711077,"R",1000,"R",164163,"R",165163,"R",2291304,2291304,"R ",985,"R ",391, 2
192712,2,"R",17574,"R",4,"R",28,"R",31274,"R",0,"R",48848,"R",32,"R",48880,"R",34347,"R",0,"R",34347,"R",0,"R",383832,2,"Z",0,"R",120287,"R",25002,"R",0,"R",145289,"R",0,"R",57256,"R",57256,"R",586377,586377,"R ",180,"R ",86, 2
192749,2,"R",210758,"R",151519,"R",111,"R",4531,"R",18404,"R",215289,"R",170034,"R",385323,"R",11455,"R",6511,"R",17966,"R",0,"R",767273,2,"R",0,"R",49068,"R",367387,"R",0,"R",416455,"R",0,"R",85587,"R",85587,"R",1269315,1269315,"R ",914,"R ",1525, 1
192785,2,"R",22903,"R",124809,"R",64,"R",5,"R",0,"R",22908,"R",124873,"R",147781,"R",240,"R",176845,"R",177085,"R",0,"R",89751,1,"R",3384,"R",2718,"R",70671,"R",5541,"R",78930,"R",1941,"R",29901,"R",31842,"R",203907,200523,"R ",26,"R ",29, 2
192819,2,"R",196914,"R",144566,"R",106,"R",10828,"R",911,"R",207742,"R",145583,"R",353325,"R",6021,"R",805390,"R",811411,"R",0,"R",1050203,1,"R",318172,"R",156032,"R",668668,"R",8520,"R",833220,"R",13864,"R",135620,"R",149484,"R",2351079,2032907,"R ",748,"R ",1989, 1
192864,2,"R",50743,"R",115811,"R",53,"R",4695,"R",335,"R",55438,"R",116199,"R",171637,"R",8868,"R",125,"R",8993,"R",0,"R",437817,1,"R",153272,"R",97000,"R",143401,"R",460,"R",240861,"R",1225,"R",75812,"R",77037,"R",908987,755715,"R ",210,"R ",596, 1
192925,2,"R",49586,"R",911,"R",50,"R",1218,"R",0,"R",50804,"R",961,"R",51765,"R",4627,"R",79211,"R",83838,"R",2,"R",475273,2,"Z",0,"R",7187,"R",213614,"R",8974,"R",229775,"R",0,"R",107834,"R",107834,"R",812882,812882,"R ",219,"R ",1200, 1
192961,2,"R",916,"R",0,"R",9,"R",63,"R",0,"R",979,"R",9,"R",988,"R",695,"R",3038,"R",3733,"R",0,"R",78616,2,"Z",0,"R",9549,"R",49684,"R",0,"R",59233,"R",0,"R",0,"R",0,"R",137849,137849,"R ",276,"R ",75, 2
193016,2,"R",85689,"R",69580,"R",46,"R",1616,"R",0,"R",87305,"R",69626,"R",156931,"R",3745,"R",4352,"R",8097,"R",3,"R",1360431,1,"R",369941,"R",46224,"R",412926,"R",40595,"R",499745,"R",0,"R",262576,"R",262576,"R",2492693,2122752,"R ",295,"R ",149, 1
193052,2,"R",14000,"R",0,"R",40000,"R",112500,"R",0,"R",126500,"R",40000,"R",166500,"R",112500,"R",400000,"R",512500,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
193061,2,"R",6100,"R",0,"R",0,"R",360,"R",0,"R",6460,"R",0,"R",6460,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
193201,2,"R",2725,"R",262,"R",39,"R",157,"R",3,"R",2882,"R",304,"R",3186,"R",580,"R",104,"R",684,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
193247,2,"R",16000,"Z",0,"Z",0,"Z",0,"R",1000,"R",16000,"R",1000,"R",17000,"R",6000,"R",500,"R",6500,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
193283,2,"R",94260,"R",32103,"R",103,"R",4257,"R",5,"R",98517,"R",32211,"R",130728,"R",15690,"R",127557,"R",143247,"R",1,"R",575337,2,"Z",0,"R",56100,"R",181903,"R",6193,"R",244196,"R",1209,"R",35776,"R",36985,"R",856518,856518,"R ",1935,"R ",494, 1
193292,2,"R",51424,"R",229806,"R",161,"R",2950,"R",1522,"R",54374,"R",231489,"R",285863,"R",4011,"R",108991,"R",113002,"R",1,"R",1057829,1,"R",350358,"R",64079,"R",508826,"R",36434,"R",609339,"R",0,"R",935489,"R",935489,"R",2953015,2602657,"R ",726,"R ",2193, 1
193308,2,"R",44109,"R",2466,"R",73,"R",739,"R",8,"R",44848,"R",2547,"R",47395,"R",20935,"R",2911,"R",23846,"R",2,"R",313209,1,"R",76386,"R",27552,"R",34348,"R",197803,"R",259703,"R",175,"R",8506,"R",8681,"R",657979,581593,"R ",0,"R ",0, 1
193326,2,"R",71268,"R",1343,"R",85,"R",5054,"R",2360,"R",76322,"R",3788,"R",80110,"R",39321,"R",3788,"R",43109,"R",1,"R",1126747,2,"Z",0,"R",35460,"R",148175,"R",7222,"R",190857,"R",2228,"R",59985,"R",62213,"R",1379817,1379817,"R ",2106,"R ",857, 1
193353,2,"R",85715,"R",11506,"R",114,"R",7924,"R",0,"R",93639,"R",11620,"R",105259,"R",7126,"R",2137,"R",9263,"R",0,"R",665106,2,"Z",0,"R",50194,"R",276231,"R",7639,"R",334064,"R",2998,"R",97854,"R",100852,"R",1100022,1100022,"R ",500,"R ",1155, 2
193399,2,"R",91707,"R",125121,"R",70,"R",4639,"Z",0,"R",96346,"R",125191,"R",221537,"R",6759,"R",1602,"R",8361,"R",0,"R",274310,2,"Z",0,"R",23500,"R",129969,"R",0,"R",153469,"R",0,"R",0,"R",0,"R",427779,427779,"R ",351,"R ",350, 1
193405,2,"R",16004,"R",165000,"R",261,"R",580,"R",1600,"R",16584,"R",166861,"R",183445,"R",2821,"R",1880000,"R",1882821,"R",4,"R",1485401,1,"R",352684,"R",120000,"R",3310507,"R",0,"R",3430507,"R",16244,"R",64548,"R",80792,"R",5349384,4996700,"R ",10105,"R ",3326, 1
193478,2,"R",194611,"R",1639,"R",79,"R",23430,"R",0,"R",218041,"R",1718,"R",219759,"R",117863,"R",356472,"R",474335,"R",0,"R",0,2,"R",0,"R",103710,"R",246662,"R",0,"R",350372,"R",4000,"R",154251,"R",158251,"R",508623,508623,"R ",1415,"R ",723, 1
193584,2,"R",225298,"R",121066,"R",218,"R",13476,"R",18935,"R",238774,"R",140219,"R",378993,"R",38480,"R",5978,"R",44458,"R",0,"R",810878,2,"R",0,"R",45141,"R",825674,"R",0,"R",870815,"R",1523,"R",341469,"R",342992,"R",2024685,2024685,"R ",10651,"R ",9398, 1
193645,2,"R",91167,"R",133233,"R",130,"R",2402,"R",0,"R",93569,"R",133363,"R",226932,"R",1685,"R",150184,"R",151869,"R",5,"R",1281052,2,"R",0,"R",186,"R",264097,"R",92517,"R",356800,"R",0,"R",22103,"R",22103,"R",1659955,1659955,"R ",222,"R ",1158, 2
193654,2,"R",244581,"R",11653,"R",538,"R",20416,"R",4570,"R",264997,"R",16761,"R",281758,"R",73587,"R",32595,"R",106182,"R",3,"R",2308377,1,"R",1041033,"R",161962,"R",1235228,"R",41062,"R",1438252,"R",62423,"R",983395,"R",1045818,"R",5833480,4792447,"R ",364,"R ",0, 1
193751,2,"R",24152,"R",344,"R",5,"R",6184,"R",0,"R",30336,"R",349,"R",30685,"R",6065,"R",1279,"R",7344,"R",0,"R",430372,1,"R",123549,"R",72540,"R",77108,"R",1223,"R",150871,"R",0,"R",50012,"R",50012,"R",754804,631255,"R ",835,"R ",344, 1
193821,2,"R",563486,"R",3,"R",135,"R",794,"R",0,"R",564280,"R",138,"R",564418,"R",21613,"R",5,"R",21618,"R",0,"R",1455187,1,"R",496103,"R",90000,"R",509300,"R",385500,"R",984800,"R",0,"R",82386,"R",82386,"R",3018476,2522373,"R ",322,"R ",588, 1
193830,2,"R",102805,"R",137449,"R",151,"R",1605,"R",2900,"R",104410,"R",140500,"R",244910,"R",2358,"R",211783,"R",214141,"R",1,"R",960507,1,"R",375474,"R",11682,"R",2030198,"R",5479,"R",2047359,"R",6740,"R",57777,"R",64517,"R",3447857,3072383,"R ",2604,"R ",1858, 1
193894,2,"R",300,"R",300,"Z",0,"Z",0,"Z",0,"R",300,"R",300,"R",600,"R",10,"R",5,"R",15,"R",0,"R",72000,2,"R",0,"R",0,"R",0,"R",0,"R",0,"R",24211,"R",105787,"R",129998,"R",201998,201998,"R ",0,"R ",0, 2
193900,2,"R",3485555,"R",901590,"Z",0,"R",202817,"R",0,"R",3688372,"R",901590,"R",4589962,"R",299461,"R",1162634,"R",1462095,"R",9,"R",16779453,1,"R",4854826,"R",6274034,"R",10649551,"R",905703,"R",17829288,"R",33445,"R",5863562,"R",5897007,"R",45360574,40505748,"R ",13429,"R ",25897, 1
193946,2,"R",83592,"R",6013,"R",87,"R",4153,"R",0,"R",87745,"R",6100,"R",93845,"R",13890,"R",92,"R",13982,"R",0,"R",729486,2,"R",0,"R",85000,"R",175000,"R",33790,"R",293790,"R",1000,"R",68760,"R",69760,"R",1093036,1093036,"R ",315,"R ",228, 1
193973,2,"R",171911,"R",322812,"R",85,"R",7301,"R",18000,"R",179212,"R",340897,"R",520109,"R",24564,"R",6468,"R",31032,"R",0,"R",545568,2,"Z",0,"R",116845,"R",449995,"R",2230,"R",569070,"R",3178,"R",79728,"R",82906,"R",1197544,1197544,"R ",536,"R ",1381, 2
194028,2,"R",41762,"Z",0,"Z",0,"R",1625,"R",16832,"R",43387,"R",16832,"R",60219,"R",43387,"R",16832,"R",60219,"R",2,"R",176824,1,"R",73284,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",0,"R",250108,176824,"R ",83,"Z ",0, 2
194073,2,"R",8358,"R",97,"R",6,"R",500,"R",30,"R",8858,"R",133,"R",8991,"R",2853,"R",13071,"R",15924,"R",1,"R",158500,2,"R",0,"R",91068,"R",87000,"R",5000,"R",183068,"R",3600,"R",0,"R",3600,"R",345168,345168,"R ",419,"R ",779, 1
194091,2,"R",171274,"R",66441,"R",200,"R",4030,"R",263,"R",175304,"R",66904,"R",242208,"R",20524,"R",28017,"R",48541,"R",3,"R",1861476,1,"R",860061,"R",312545,"R",1348197,"R",3558,"R",1664300,"R",8529,"R",125454,"R",133983,"R",4519820,3659759,"R ",1284,"R ",1100, 1
194116,2,"R",14778,"R",141882,"R",50,"R",160,"R",0,"R",14938,"R",141932,"R",156870,"R",2419,"R",26792,"R",29211,"R",0,"R",168970,1,"R",71956,"R",12590,"R",31457,"R",0,"R",44047,"R",3711,"R",41882,"R",45593,"R",330566,258610,"R ",197,"R ",84, 1
194161,2,"R",171970,"R",186818,"R",90,"R",7611,"R",0,"R",179581,"R",186908,"R",366489,"R",15117,"R",5000,"R",20117,"R",3,"R",491360,1,"R",126800,"R",60288,"R",8496,"R",201457,"R",270241,"R",0,"R",282319,"R",282319,"R",1170720,1043920,"R ",354,"R ",162, 1
194189,2,"R",20000,"R",0,"R",0,"R",0,"R",0,"R",20000,"R",0,"R",20000,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
194222,2,"R",92090,"R",602,"R",86,"R",7689,"R",0,"R",99779,"R",688,"R",100467,"R",37804,"R",29019,"R",66823,"R",0,"R",943662,2,"R",0,"R",97724,"R",61400,"R",3928,"R",163052,"R",176,"R",58083,"R",58259,"R",1164973,1164973,"R ",1022,"R ",448, 1
194240,2,"R",109797,"R",124702,"R",92,"R",2195,"R",0,"R",111992,"R",124794,"R",236786,"R",11622,"R",4805,"R",16427,"R",1,"R",807572,1,"R",372376,"R",65498,"R",76000,"R",500,"R",141998,"R",1500,"R",61254,"R",62754,"R",1384700,1012324,"R ",985,"R ",771, 1
194310,2,"R",764493,"R",21534,"R",224,"R",5449,"R",0,"R",769942,"R",21758,"R",791700,"R",23958,"R",31492,"R",55450,"R",3,"R",4033198,1,"R",1446531,"R",220531,"R",1137820,"R",304898,"R",1663249,"R",21818,"R",306243,"R",328061,"R",7471039,6024508,"R ",7157,"R ",10559, 1
194392,2,"R",39145,"R",148958,"R",48,"R",218,"Z",0,"R",39363,"R",149006,"R",188369,"R",3506,"R",2440,"R",5946,"R",0,"R",335437,2,"Z",0,"R",33612,"R",74280,"R",1208,"R",109100,"R",188,"R",22094,"R",22282,"R",466819,466819,"R ",497,"R ",467, 1
194499,2,"R",1352,"R",128000,"R",18,"R",13,"R",0,"R",1365,"R",128018,"R",129383,"R",1255,"R",50382,"R",51637,"R",1,"R",497228,2,"Z",0,"R",79415,"R",0,"R",0,"R",79415,"R",0,"R",0,"R",0,"R",576643,576643,"R ",0,"R ",0, 2
194569,2,"R",44413,"R",70,"R",34,"R",11380,"R",0,"R",55793,"R",104,"R",55897,"R",2778,"R",29,"R",2807,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
194578,2,"R",215793,"R",33536,"R",69,"R",346704,"R",96500,"R",562497,"R",130105,"R",692602,"R",40312,"R",2501,"R",42813,"R",1,"R",1818190,1,"R",667821,"R",103592,"R",335408,"R",23429,"R",462429,"R",26811,"R",334778,"R",361589,"R",3310029,2642208,"R ",770,"R ",1096, 1
194657,2,"R",19420,"R",0,"R",5,"R",0,"R",0,"R",19420,"R",5,"R",19425,"R",0,"R",5000,"R",5000,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
194666,2,"R",11200,"R",0,"R",0,"R",0,"R",0,"R",11200,"R",0,"R",11200,"R",11000,"R",0,"R",11000,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
194675,2,"N",10000,"N",0,"N",0,"N",0,"N",0,"N",10000,"N",0,"N",10000,"N",0,"N",0,"N",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
194693,2,"R",6000,"R",0,"R",0,"R",0,"R",0,"R",6000,"R",0,"R",6000,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
194736,2,"R",9000,"R",0,"R",0,"R",0,"R",0,"R",9000,"R",0,"R",9000,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
194763,2,"R",35000,"R",0,"R",0,"R",0,"R",0,"R",35000,"R",0,"R",35000,"R",0,"R",0,"R",0,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
194824,2,"R",364991,"R",151638,"R",199,"R",43272,"R",8397,"R",408263,"R",160234,"R",568497,"R",16592,"R",187321,"R",203913,"R",1,"R",944368,1,"R",263636,"R",126809,"R",2212538,"R",27827,"R",2367174,"R",0,"R",693678,"R",693678,"R",4268856,4005220,"R ",4854,"R ",4611, 1
194958,2,"R",128708,"R",6200,"R",105,"R",2636,"R",0,"R",131344,"R",6305,"R",137649,"R",10860,"R",1256,"R",12116,"R",0,"R",430957,2,"Z",0,"R",149891,"R",268592,"R",72880,"R",491363,"R",3966,"R",27292,"R",31258,"R",953578,953578,"R ",1680,"R ",3407, 1
195003,2,"R",456773,"R",266207,"R",204,"R",66085,"R",16557,"R",522858,"R",282968,"R",805826,"R",96249,"R",1295473,"R",1391722,"R",0,"R",2417106,2,"R",0,"R",433569,"R",2094974,"R",225461,"R",2754004,"R",0,"R",270303,"R",270303,"R",5441413,5441413,"R ",5318,"R ",8691, 1
195030,2,"R",4155153,"R",597681,"R",539,"R",143690,"R",11644,"R",4298843,"R",609864,"R",4908707,"R",131687,"R",870858,"R",1002545,"R",7,"R",8090135,1,"R",2392138,"R",2420519,"R",8197589,"R",46384,"R",10664492,"R",20944,"R",2543671,"R",2564615,"R",23711380,21319242,"R ",15141,"R ",18993, 1
195049,2,"R",48000,"R",100000,"R",50,"R",200,"R",0,"R",48200,"R",100050,"R",148250,"R",1000,"R",5000,"R",6000,"R",1,"R",504000,1,"R",199000,"R",30000,"R",1750000,"R",20000,"R",1800000,"R",0,"R",100000,"R",100000,"R",2603000,2404000,"R ",250,"R ",950, 1
195058,2,"R",62638,"R",393,"R",113,"R",6797,"R",4,"R",69435,"R",510,"R",69945,"R",33183,"R",101,"R",33284,"R",0,"R",938314,2,"R",0,"R",86500,"R",220000,"R",30000,"R",336500,"R",4000,"R",9500,"R",13500,"R",1288314,1288314,"R ",724,"R ",533, 1
195128,2,"R",184209,"R",160067,"R",119,"R",4198,"R",4910,"R",188407,"R",165096,"R",353503,"R",8095,"R",8829,"R",16924,"R",1,"R",599347,1,"R",149208,"R",61752,"R",358817,"R",34740,"R",455309,"R",9111,"R",97529,"R",106640,"R",1310504,1161296,"R ",3613,"R ",5072, 1
195155,2,"R",59420,"R",11954,"R",0,"R",0,"R",0,"R",59420,"R",11954,"R",71374,"R",2017,"R",17417,"R",19434,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
195164,2,"R",451753,"R",17777,"R",63,"R",17555,"R",0,"R",469308,"R",17840,"R",487148,"R",8204,"R",2160,"R",10364,"R",0,"R",509750,2,"R",0,"R",72401,"R",266780,"R",100,"R",339281,"R",6560,"R",81228,"R",87788,"R",936819,936819,"R ",1067,"R ",827, 1
195173,2,"R",120078,"R",95054,"R",69,"R",4206,"R",0,"R",124284,"R",95123,"R",219407,"R",7535,"R",27078,"R",34613,"R",0,"R",546904,2,"R",0,"R",88427,"R",200449,"R",0,"R",288876,"R",1000,"R",27505,"R",28505,"R",864285,864285,"R ",318,"R ",195, 1
195191,2,"R",1908,"R",1295,"R",12,"R",230,"R",107,"R",2138,"R",1414,"R",3552,"R",1937,"R",140,"R",2077,"R",0,"R",101570,2,"Z",0,"R",9951,"R",6812,"R",39066,"R",55829,"R",0,"R",556,"R",556,"R",157955,157955,"R ",32,"R ",108, 2
195216,2,"R",1032790,"R",154251,"R",169,"R",19106,"R",97050,"R",1051896,"R",251470,"R",1303366,"R",39924,"R",2341,"R",42265,"R",2,"R",1477000,1,"R",474839,"R",183930,"R",1179880,"R",0,"R",1363810,"R",9000,"R",261894,"R",270894,"R",3586543,3111704,"R ",5941,"R ",1514, 2
195234,2,"R",241000,"R",116500,"R",104,"R",1200,"R",10,"R",242200,"R",116614,"R",358814,"R",26791,"R",81786,"R",108577,"R",1,"R",1020662,2,"Z",0,"R",57283,"R",537021,"R",5099,"R",599403,"R",6063,"R",166706,"R",172769,"R",1792834,1792834,"R ",4410,"R ",2150, 1
195243,2,"R",35000,"R",0,"R",48,"R",590,"R",590,"R",35590,"R",638,"R",36228,"R",5030,"R",638,"R",5668,"R",0,"R",332460,2,"Z",0,"R",34250,"R",32600,"R",141150,"R",208000,"R",0,"R",37920,"R",37920,"R",578380,578380,"R ",198,"R ",51, 2
195289,2,"R",2097,"R",0,"R",10,"R",54,"R",0,"R",2151,"R",10,"R",2161,"R",148,"R",3039,"R",3187,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
195304,2,"R",330018,"R",239754,"R",116,"R",69931,"R",73213,"R",399949,"R",313083,"R",713032,"R",43548,"R",53636,"R",97184,"R",1,"R",863460,2,"Z",0,"R",102019,"R",433467,"R",0,"R",535486,"R",7607,"R",0,"R",7607,"R",1406553,1406553,"R ",2331,"R ",9088, 1
195322,2,"R",65377,"R",107351,"R",82,"R",5386,"R",2653,"R",70763,"R",110086,"R",180849,"R",2738,"R",1230,"R",3968,"R",0,"R",554146,2,"R",0,"R",31497,"R",64689,"R",8303,"R",104489,"R",368,"R",28010,"R",28378,"R",687013,687013,"R ",948,"R ",94, 1
195438,2,"R",3000,"R",0,"R",2,"R",0,"R",0,"R",3000,"R",2,"R",3002,"R",0,"R",5000,"R",5000,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
195474,2,"R",278694,"R",165408,"R",137,"R",30260,"R",1,"R",308954,"R",165546,"R",474500,"R",11413,"R",9820,"R",21233,"R",0,"R",884975,2,"R",0,"R",165975,"R",550115,"R",70880,"R",786970,"R",14100,"R",52086,"R",66186,"R",1738131,1738131,"R ",4712,"R ",5781, 1
195526,2,"R",406813,"R",68462,"R",319,"R",17806,"R",21465,"R",424619,"R",90246,"R",514865,"R",18835,"R",1,"R",18836,"R",0,"R",1333031,1,"R",446333,"R",301588,"R",1203580,"R",188158,"R",1693326,"R",4005,"R",30570,"R",34575,"R",3507265,3060932,"R ",12678,"R ",16632, 1
195544,2,"R",199666,"R",143408,"R",116,"R",7546,"R",986,"R",207212,"R",144510,"R",351722,"R",15284,"R",86257,"R",101541,"R",1,"R",1116429,1,"R",329579,"R",86461,"R",329618,"R",7914,"R",423993,"R",0,"R",94724,"R",94724,"R",1964725,1635146,"R ",283,"R ",1311, 1
195580,2,"R",190103,"R",0,"R",1,"R",3392,"R",0,"R",193495,"R",1,"R",193496,"R",5812,"R",1,"R",5813,"R",0,"R",86507,1,"R",24262,"R",26285,"R",9829,"R",7833,"R",43947,"R",1553,"R",4632,"R",6185,"R",160901,136639,"R ",112,"R ",168, 2
195702,2,"R",1818,"R",0,"R",3,"R",253,"R",0,"R",2071,"R",3,"R",2074,"R",95,"R",16051,"R",16146,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
195720,2,"R",162955,"R",139515,"R",171,"R",9739,"R",48674,"R",172694,"R",188360,"R",361054,"R",8895,"R",88289,"R",97184,"R",0,"R",802313,1,"R",196958,"R",109832,"R",745570,"R",30254,"R",885656,"R",5142,"R",122787,"R",127929,"R",2012856,1815898,"R ",3126,"R ",6638, 1
195784,2,"R",1331,"R",0,"R",5,"R",349,"R",0,"R",1680,"R",5,"R",1685,"R",287,"R",71,"R",358,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
195809,2,"R",843248,"R",688048,"R",232,"R",1468,"R",318,"R",844716,"R",688598,"R",1533314,"R",37287,"R",134567,"R",171854,"R",3,"R",4408566,1,"R",1620037,"R",1008502,"R",2281226,"R",709256,"R",3998984,"R",27194,"R",346206,"R",373400,"R",10400987,8780950,"R ",1976,"R ",2771, 1
195845,2,"R",2200,"R",0,"R",1,"R",0,"R",0,"R",2200,"R",1,"R",2201,"R",105,"R",0,"R",105,"A",,"A",,-2,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,"A",,.,"A ",.,"A ",.,-2
195988,2,"R",55256,"R",144926,"R",94,"R",90,"R",15000,"R",55346,"R",160020,"R",215366,"R",1163,"R",522080,"R",523243,"R",0,"R",175902,2,"R",0,"R",15000,"R",21500,"R",76000,"R",112500,"R",0,"R",12000,"R",12000,"R",300402,300402,"R ",1521,"R ",300, 2
196006,2,"R",54671,"R",1731,"R",110,"R",3552,"R",0,"R",58223,"R",1841,"R",60064,"R",8917,"R",15999,"R",24916,"R",1,"R",408561,2,"R",0,"R",56871,"R",12601,"R",80852,"R",150324,"R",3826,"R",18933,"R",22759,"R",581644,581644,"R ",804,"R ",192, 2
196015,2,"R",30342,"R",154588,"R",96,"R",1715,"R",23367,"R",32057,"R",178051,"R",210108,"R",20555,"R",42509,"R",63064,"R",1,"R",356686,2,"Z",0,"R",13039,"R",117755,"R",0,"R",130794,"R",0,"R",9360,"R",9360,"R",496840,496840,"R ",277,"R ",1068, 1
196024,2,"R",41464,"R",142993,"R",66,"R",2034,"R",15811,"R",43498,"R",158870,"R",202368,"R",5544,"R",4043,"R",9587,"R",0,"R",420613,2,"R",0,"R",11377,"R",97260,"R",2775,"R",111412,"R",93,"R",17840,"R",17933,"R",549958,549958,"R ",543,"R ",826, 1
