id,library
3877,CORRECTIONVILLE PUBLIC LIBRARY
3878,WOODBURY COUNTY LIBRARY
3879,CORD MEMORIAL LIBRARY
3880,HORNICK BRANCH
3881,PIERSON BRANCH
3882,WOODBURY COUNTY LIBRARY BOOKMOBILE
3883,SLOAN PUBLIC LIBRARY
3884,AUDUBON PUBLIC LIBRARY
3885,EARLY PUBLIC LIBRARY
3886,KIMBALLTON PUBLIC LIBRARY
3887,EXIRA PUBLIC LIBRARY
3888,LAKE VIEW PUBLIC LIBRARY
3889,NORWAY PUBLIC LIBRARY
3890,ARCHER PUBLIC LIBRARY
3891,WALL LAKE PUBLIC LIBRARY
3892,LEDYARD PUBLIC LIBRARY
3893,ROBERT W. BARLOW MEMORIAL LIBRARY
3894,RADCLIFFE PUBLIC LIBRARY
3895,STEAMBOAT ROCK PUBLIC LIBRARY
3896,UNION PUBLIC LIBRARY
3897,BODE PUBLIC LIBRARY
3898,HUMBOLDT PUBLIC LIBRARY
3899,LIVERMORE PUBLIC LIBRARY
3900,ALTA VISTA PUBLIC LIBRARY
3901,LUVERNE PUBLIC LIBRARY
3902,RENWICK PUBLIC LIBRARY
3903,RUDD PUBLIC LIBRARY
3904,ALGONA PUBLIC LIBRARY
3905,BANCROFT PUBLIC LIBRARY
3906,BURT PUBLIC LIBRARY
3907,LAKOTA PUBLIC LIBRARY
3908,SWEA CITY PUBLIC LIBRARY
3909,TITONKA PUBLIC LIBRARY
3910,WESLEY PUBLIC LIBRARY
3911,WEST BEND PUBLIC LIBRARY
3912,WHITTEMORE PUBLIC LIBRARY
3913,CALLENDER HERITAGE PUBLIC LIBRARY
3914,DAYTON PUBLIC LIBRARY
3915,FORT DODGE PUBLIC LIBRARY
3916,GOWRIE PUBLIC LIBRARY
3917,HARCOURT PUBLIC LIBRARY
3918,LEHIGH PUBLIC LIBRARY
3919,BUFFALO CENTER PUBLIC LIBRARY
3920,FOREST CITY PUBLIC LIBRARY
3921,LAKE MILLS PUBLIC LIBRARY
3922,RAKE PUBLIC LIBRARY
3923,ROCKFORD PUBLIC LIBRARY
3924,BELMOND PUBLIC LIBRARY
3925,FENTON PUBLIC LIBRARY
3926,CLARION PUBLIC LIBRARY
3927,EAGLE GROVE MEMORIAL LIBRARY
3928,ROWAN PUBLIC LIBRARY
3929,NORA SPRINGS PUBLIC LIBRARY
3930,FERTILE PUBLIC LIBRARY
3931,GRAFTON PUBLIC LIBRARY
3932,KINNEY MEMORIAL LIBRARY
3933,JOICE PUBLIC LIBRARY
3934,KENSETT PUBLIC LIBRARY
3935,MANLY PUBLIC LIBRARY
3936,NORTHWOOD PUBLIC LIBRARY
3937,OSAGE PUBLIC LIBRARY
3938,RICEVILLE PUBLIC LIBRARY
3939,NISSEN PUBLIC LIBRARY
3940,STACYVILLE PUBLIC LIBRARY
3941,CHARLES CITY PUBLIC LIBRARY
3942,MARBLE ROCK PUBLIC LIBRARY
3943,CLARE PUBLIC LIBRARY
3944,BEDFORD PUBLIC LIBRARY
3945,LENOX PUBLIC LIBRARY
3946,CORNING PUBLIC LIBRARY
3947,PRESCOTT PUBLIC LIBRARY
3948,SIGOURNEY PUBLIC LIBRARY
3949,SOUTH ENGLISH PUBLIC LIBRARY
3950,WHAT CHEER PUBLIC LIBRARY
3951,NEW SHARON PUBLIC LIBRARY
3952,EDDYVILLE PUBLIC LIBRARY
3953,GARRISON PUBLIC LIBRARY
3954,BATAVIA PUBLIC LIBRARY
3955,SPILLVILLE PUBLIC LIBRARY
3956,PLAINFIELD PUBLIC LIBRARY
3957,JEFFERSON PUBLIC LIBRARY
3958,ADAIR PUBLIC LIBRARY
3959,CASEY PUBLIC LIBRARY
3960,FONTANELLE PUBLIC LIBRARY
3961,GREENFIELD PUBLIC LIBRARY
3962,STUART PUBLIC LIBRARY
3963,CHURDAN PUBLIC LIBRARY
3964,GRAND JUNCTION PUBLIC LIBRARY
3965,REMBRANDT PUBLIC LIBRARY
3966,WILLIAM PATON PUBLIC LIBRARY
3967,RIPPEY PUBLIC LIBRARY
3968,BAYARD PUBLIC LIBRARY
3969,MARY J. BARNETT MEMORIAL LIBRARY
3970,JAMAICA PUBLIC LIBRARY
3971,MENLO PUBLIC LIBRARY
3972,PANORA PUBLIC LIBRARY
3973,MANSON PUBLIC LIBRARY
3974,ROCKWELL CITY PUBLIC LIBRARY
3975,CARROLL PUBLIC LIBRARY
3976,CEDAR FALLS PUBLIC LIBRARY
3977,DUNKERTON PUBLIC LIBRARY
3978,HUDSON PUBLIC LIBRARY
3979,JANESVILLE PUBLIC LIBRARY
3980,HAWKINS MEMORIAL LIBRARY
3981,WATERLOO PUBLIC LIBRARY
3982,EVANSDALE PUBLIC LIBRARY
3983,DENVER PUBLIC LIBRARY
3984,JAMES KENNEDY PUBLIC LIBRARY
3985,READLYN COMMUNITY LIBRARY
3986,SUMNER PUBLIC LIBRARY
3987,TRIPOLI PUBLIC LIBRARY
3988,WAVERLY PUBLIC LIBRARY
3989,FAIRBANK PUBLIC LIBRARY
3990,INDEPENDENCE PUBLIC LIBRARY
3991,JESUP PUBLIC LIBRARY
3992,LAMONT PUBLIC LIBRARY
3993,WINTHROP PUBLIC LIBRARY
3994,ALLISON PUBLIC LIBRARY
3995,APLINGTON LEGION MEMORIAL LIBRARY
3996,CLARKSVILLE PUBLIC LIBRARY
3997,GREENE PUBLIC LIBRARY
3998,ELIZABETH RASMUSSEN MARTIN MEMORIAL LIBRARY
3999,KOTHE MEMORIAL LIBRARY
4000,ELBERON PUBLIC LIBRARY
4001,FAIRFAX PUBLIC LIBRARY
4002,WILTON PUBLIC LIBRARY
4003,BETTENDORF PUBLIC LIBRARY INFORMATION CENTER
4004,DAVENPORT PUBLIC LIBRARY
4005,FAIRMOUNT STREET BRANCH
4006,EASTERN AVENUE BRANCH LIBRARY
4007,SCOTT COUNTY LIBRARY SYSTEM
4008,SCOTT COUNTY LIBRARY SYSTEM BOOKMOBILE
4009,BLUE GRASS BRANCH
4010,BUFFALO BRANCH
4011,DURANT BRANCH
4012,PRINCETON BRANCH
4013,WALCOTT BRANCH
4014,BENNETT PUBLIC LIBRARY
4015,BELLEVUE PUBLIC LIBRARY
4016,MAQUOKETA PUBLIC LIBRARY
4017,KRABBENHOFT PUBLIC LIBRARY
4018,PRESTON PUBLIC LIBRARY
4019,BELLE PLAINE COMMUNITY LIBRARY
4020,BLAIRSTOWN PUBLIC LIBRARY
4021,SCHROEDER PUBLIC LIBRARY
4022,VAN HORNE PUBLIC LIBRARY
4023,VINTON PUBLIC LIBRARY
4024,NORMA ANDERS PUBLIC LIBRARY
4025,GARWIN PUBLIC LIBRARY
4026,GLADBROOK PUBLIC LIBRARY
4027,LOUISE & LUCILE HINK/TAMA PUBLIC LIBRARY
4028,TOLEDO PUBLIC LIBRARY
4029,TRAER PUBLIC LIBRARY
4030,CEDAR RAPIDS PUBLIC LIBRARY
4031,LADD LIBRARY
4032,CENTER POINT PUBLIC LIBRARY
4033,PLOVER PUBLIC LIBRARY
4034,WEBB SHADLE MEMORIAL LIBRARY
4035,DUNCOMBE PUBLIC LIBRARY
4036,INDIANOLA PUBLIC LIBRARY
4037,MILO PUBLIC LIBRARY
4038,NORWALK EASTER PUBLIC LIBRARY
4039,CARLISLE PUBLIC LIBRARY
4040,LYTTON PUBLIC LIBRARY
4041,POSTVILLE PUBLIC LIBRARY
4042,ROBEY MEMORIAL LIBRARY
4043,CLERMONT PUBLIC LIBRARY
4044,ELGIN PUBLIC LIBRARY
4045,FAYETTE COMMUNITY LIBRARY
4046,HAWKEYE PUBLIC LIBRARY
4047,ARLINGTON PUBLIC LIBRARY
4048,MAYNARD COMMUNITY LIBRARY
4049,OELWEIN PUBLIC LIBRARY
4050,WADENA PUBLIC LIBRARY
4051,WESTGATE PUBLIC LIBRARY
4052,CONRAD PUBLIC LIBRARY
4053,KLING MEMORIAL LIBRARY
4054,REINBECK PUBLIC LIBRARY
4055,WELLSBURG PUBLIC LIBRARY
4056,MEEHAN MEMORIAL LANSING PUBLIC LIBRARY
4057,CRESCO PUBLIC LIBRARY
4058,ELMA PUBLIC LIBRARY
4059,LIME SPRINGS PUBLIC LIBRARY
4060,CALMAR PUBLIC LIBRARY
4061,DECORAH PUBLIC LIBRARY
4062,FORT ATKINSON PUBLIC LIBRARY
4063,OSSIAN PUBLIC LIBRARY
4064,SHELDON PUBLIC LIBRARY
4065,ALBERT CITY PUBLIC LIBRARY
4066,ALTA COMMUNITY LIBRARY
4067,LINN GROVE PUBLIC LIBRARY
4068,MARATHON PUBLIC LIBRARY
4069,NEWELL PUBLIC LIBRARY
4070,SIOUX RAPIDS MEMORIAL LIBRARY
4071,STORM LAKE PUBLIC LIBRARY
4072,CHEROKEE PUBLIC LIBRARY
4073,M-C COMMUNITY LIBRARY
4074,MARCUS PUBLIC LIBRARY
4075,QUIMBY PUBLIC LIBRARY
4076,KIRCHNER FRENCH MEMORIAL LIBRARY
4077,ROYAL PUBLIC LIBRARY
4078,SPENCER PUBLIC LIBRARY
4079,WEBB PUBLIC LIBRARY
4080,ARNOLDS PARK PUBLIC LIBRARY
4081,LAKE PARK PUBLIC LIBRARY
4082,MILFORD MEMORIAL LIBRARY
4083,SPIRIT LAKE PUBLIC LIBRARY
4084,TERRIL PUBLIC LIBRARY
4085,ARMSTRONG PUBLIC LIBRARY
4086,SHENANDOAH PUBLIC LIBRARY
4087,LIED PUBLIC LIBRARY-CLARINDA
4088,LIED PUBLIC LIBRARY-ESSEX
4089,ELLIOTT PUBLIC LIBRARY
4090,RED OAK PUBLIC LIBRARY
4091,STANTON PUBLIC LIBRARY
4092,VILLISCA PUBLIC LIBRARY
4093,GLENWOOD PUBLIC LIBRARY
4094,LEWIS PUBLIC LIBRARY
4095,MALVERN PUBLIC LIBRARY
4096,SILVER CITY PUBLIC LIBRARY
4097,EMERSON PUBLIC LIBRARY
4098,HAMBURG PUBLIC LIBRARY
4099,RANDOLPH PUBLIC LIBRARY
4100,SIDNEY PUBLIC LIBRARY
4101,TABOR PUBLIC LIBRARY
4102,ANITA PUBLIC LIBRARY
4103,ATLANTIC PUBLIC LIBRARY
4104,CUMBERLAND PUBLIC LIBRARY
4105,GRISWOLD PUBLIC LIBRARY
4106,MASSENA PUBLIC LIBRARY
4107,AVOCA PUBLIC LIBRARY
4108,COUNCIL BLUFFS PUBLIC LIBRARY
4109,ECKELS MEMORIAL LIBRARY
4110,WALNUT PUBLIC LIBRARY
4111,BONDURANT COMMUNITY LIBRARY
4112,J.C. CLEGG PUBLIC LIBRARY
4113,HIAWATHA PUBLIC LIBRARY
4114,LISBON PUBLIC LIBRARY
4115,MARION PUBLIC LIBRARY
4116,SPRINGVILLE MEMORIAL LIBRARY
4117,WEST BRANCH PUBLIC LIBRARY
4118,SHELLSBURG PUBLIC LIBRARY
4119,ANAMOSA LIBRARY & LEARNING CENTER
4120,CASCADE PUBLIC LIBRARY
4121,ROSS & ELIZABETH BATY MONTICELLO PUBLIC LIBRARY
4122,MORLEY PUBLIC LIBRARY
4123,OLIN PUBLIC LIBRARY
4124,WREGIE MEMORIAL LIBRARY
4125,WYOMING PUBLIC LIBRARY
4126,CALAMUS PUBLIC LIBRARY
4127,CAMANCHE PUBLIC LIBRARY
4128,CLINTON PUBLIC LIBRARY
4129,LYONS BRANCH
4130,FRANCES BANTA WAGGONER COMMUNITY LIBRARY
4131,LOST NATION PUBLIC LIBRARY
4132,TIPTON PUBLIC LIBRARY
4133,EDNA ZYBELL MEMORIAL LIBRARY
4134,MECHANICSVILLE PUBLIC LIBRARY
4135,STANWOOD PUBLIC LIBRARY
4136,CURTIS MEMORIAL LIBRARY
4137,NORELIUS COMMUNITY LIBRARY
4138,SCHLESWIG PUBLIC LIBRARY
4139,CHARTER OAK PUBLIC LIBRARY
4140,DUNLAP PUBLIC LIBRARY
4141,LOGAN PUBLIC LIBRARY
4142,MISSOURI VALLEY PUBLIC LIBRARY
4143,MODALE PUBLIC LIBRARY
4144,MONDAMIN PUBLIC LIBRARY
4145,WOODBINE CARNEGIE PUBLIC LIBRARY
4146,ARTHUR PUBLIC LIBRARY
4147,STUBBS MEMORIAL LIBRARY
4148,IDA GROVE PUBLIC LIBRARY
4149,ONAWA PUBLIC LIBRARY
4150,WHITING PUBLIC LIBRARY
4151,FISHER-WHITING MEMORIAL LIBRARY
4152,HARLAN COMMUNITY LIBRARY
4153,BLAKESBURG PUBLIC LIBRARY
4154,FARMERSBURG PUBLIC LIBRARY
4155,COLFAX PUBLIC LIBRARY
4156,CLEARFIELD PUBLIC LIBRARY
4157,J.J. HANDS LIBRARY
4158,VICTOR PUBLIC LIBRARY
4159,GRAETTINGER PUBLIC LIBRARY
4160,LAUREL COMMUNITY LIBRARY
4161,POMEROY PUBLIC LIBRARY
4162,DUMONT COMMUNITY LIBRARY
4163,WEST UNION COMMUNITY LIBRARY
4164,AURELIA PUBLIC LIBRARY
4165,DOW CITY PUBLIC LIBRARY
4166,BATTLE CREEK PUBLIC LIBRARY
4167,GALVA PUBLIC LIBRARY
4168,EDWARD F. OWEN MEMORIAL LIBRARY
4169,COIN PUBLIC LIBRARY
4170,HARTLEY PUBLIC LIBRARY
4171,H.F. AND MAUDE E. MARCHANT MEMORIAL LIBRARY
4172,FARNHAMVILLE PUBLIC LIBRARY
4173,LAKE CITY PUBLIC LIBRARY
4174,LACONA PUBLIC LIBRARY
4175,EVERLY PUBLIC LIBRARY
4176,AUBURN PUBLIC LIBRARY
4177,DICKENS PUBLIC LIBRARY
4178,DOON PUBLIC LIBRARY
4179,GLIDDEN PUBLIC LIBRARY
4180,MONROE PUBLIC LIBRARY
4181,MURRAY PUBLIC LIBRARY
4182,NEW MARKET PUBLIC LIBRARY
4183,SCHALLER PUBLIC LIBRARY
4184,UTE PUBLIC LIBRARY
4185,MANILLA PUBLIC LIBRARY
4186,WASHTA PUBLIC LIBRARY
4187,WESTSIDE PUBLIC LIBRARY
4188,JOHNSTON PUBLIC LIBRARY
4189,PRAIRIE CITY PUBLIC LIBRARY
4190,LYNNVILLE PUBLIC LIBRARY
4191,DOLORES TILLINGHAST MEMORIAL LIBRARY
4192,SULLY COMMUNITY LIBRARY
4193,WATERVILLE PUBLIC LIBRARY
4194,REDFIELD PUBLIC LIBRARY
4195,AURORA PUBLIC LIBRARY
4196,BADGER PUBLIC LIBRARY
4197,CRYSTAL LAKE PUBLIC LIBRARY
4198,CLUTIER PUBLIC LIBRARY
4199,ATKINS PUBLIC LIBRARY
4200,MOORHEAD PUBLIC LIBRARY
4201,MELCHER-DALLAS PUBLIC LIBRARY
4202,PUBLIC RESOURCE/TECHNOLOGY CENTER
4203,BAXTER PUBLIC LIBRARY
4204,CLIVE PUBLIC LIBRARY
4205,HOSPERS PUBLIC LIBRARY
4206,RUSSELL D. COLE LIBRARY
4207,SPRINGMIER COMMUNITY LIBRARY
4208,CUSHING COMMUNITY LIBRARY
4209,ST. CHARLES PUBLIC LIBRARY
4210,LECLAIRE COMMUNITY LIBRARY
4211,RUNNELLS COMMUNITY LIBRARY
4212,MINGO PUBLIC LIBRARY
4213,LIED IRWIN PUBLIC LIBRARY
4214,SWISHER COMMUNITY LIBRARY
4215,MILLERSBURG COMMUNITY LIBRARY
4216,ABERDEEN DISTRICT
4217,AMERICAN FALLS DISTRICT
4218,LOST RIVERS COMMUNITY DISTRICT
4219,LOST RIVERS COMMUNITY DISTRICT - HOWE
4220,BOISE PUBLIC
4221,BOISE PUBLIC-COLLISTER BRANCH
4222,BOISE PUBLIC-HILLCREST BRANCH
4223,BOISE PUBLIC-COLE AND USTICK BRANCH
4224,ADA COUNTY DISTRICT
4225,ADA COUNTY DISTRICT-HIDDEN SPRINGS
4226,ADA COUNTY DISTRICT - STAR BRANCH
4227,ADA COUNTY DISTRICT-LAKE HAZEL
4228,BELLEVUE PUBLIC
4229,BLACKFOOT PUBLIC
4230,SNAKE RIVER SCHOOL/COMMUNITY
4231,BOUNDARY COUNTY DISTRICT
4232,BRUNEAU VALLEY DISTRICT
4233,BUHL PUBLIC
4234,BURLEY PUBLIC
4235,COEUR D'ALENE PUBLIC
4236,CALDWELL PUBLIC
4237,LITTLE WOOD RIVER DISTRICT
4238,CHALLIS PUBLIC
4239,PORTNEUF DISTRICT
4240,CLARKIA DISTRICT
4241,CAMBRIDGE COMMUNITY DISTRICT
4242,COUNCIL VALLEY DISTRICT
4243,CASCADE PUBLIC
4244,SOUTH BANNOCK DISTRICT
4245,SOUTH BANNOCK DISTRICT - LAVA HOT SPRINGS
4246,SOUTH BANNOCK DISTRICT - BOOKMOBILE
4247,SOUTH BANNOCK DISTRICT - MCCAMMON
4248,CLARK COUNTY DISTRICT
4249,EAGLE PUBLIC
4250,EMMETT PUBLIC
4251,ELK RIVER DISTRICT
4252,CAMAS COUNTY DISTRICT
4253,FILER PUBLIC
4254,GARDEN VALLEY DISTRICT
4255,GARDEN CITY PUBLIC
4256,GARDEN CITY PUBLIC - BELLS FOR BOOKS BOOKMOBILE
4257,GLENNS FERRY PUBLIC
4258,GRANGEVILLE CENTENNIAL
4259,GOODING PUBLIC
4260,GRACE DISTRICT
4261,EASTERN OWYHEE COUNTY DISTRICT
4262,HORSESHOE BEND DISTRICT
4263,HAGERMAN PUBLIC
4264,HAILEY PUBLIC
4265,HOMEDALE PUBLIC
4266,HANSEN DISTRICT
4267,BOISE BASIN DISTRICT BOOKMOBILE
4268,BOISE BASIN DISTRICT
4269,IDAHO FALLS PUBLIC
4270,IDAHO FALLS PUBLIC-IONA
4271,IDAHO FALLS PUBLIC-SWAN VALLEY
4272,JEROME PUBLIC
4273,KIMBERLY PUBLIC
4274,KUNA DISTRICT
4275,LEWISTON CITY PUBLIC
4276,LEWISVILLE LEGACY
4277,PRAIRIE-RIVER DISTRICT - CULDESAC
4278,PRAIRIE-RIVER DISTRICT - NEZPERCE
4279,PRAIRIE-RIVER DISTRICT
4280,PRAIRIE-RIVER DISTRICT - KAMIAH
4281,PRAIRIE-RIVER DISTRICT - PECK
4282,PRAIRIE-RIVER DISTRICT - WINCHESTER
4283,PRAIRIE-RIVER DISTRICT - KOOSKIA COMMUNITY
4284,PRAIRIE-RIVER DISTRICT - CRAIGMONT
4285,ONEIDA COUNTY DISTRICT
4286,MACKAY DISTRICT
4287,LIZARD BUTTE DISTRICT
4288,MCCALL PUBLIC
4289,LATAH COUNTY DISTRICT
4290,LATAH COUNTY DISTRICT - BOVILL
4291,LATAH COUNTY DISTRICT - DEARY
4292,LATAH COUNTY DISTRICT - GENESEE
4293,LATAH COUNTY DISTRICT - JULIAETTA
4294,LATAH COUNTY DISTRICT - POTLATCH
4295,LATAH COUNTY DISTRICT - TROY
4296,MERIDIAN DISTRICT
4297,MERIDIAN DISTRICT - BOOKMOBILE
4298,MERIDIAN DISTRICT - SILVERSTONE BRANCH
4299,JEFFERSON DISTRICT - HAMER
4300,JEFFERSON DISTRICT - HEART OF THE VALLEY
4301,JEFFERSON DISTRICT - MENAN-ANNIS
4302,MOUNTAIN HOME PUBLIC
4303,PRAIRIE DISTRICT
4304,MIDDLETON PUBLIC
4305,MIDVALE DISTRICT
4306,BEAR LAKE COUNTY DISTRICT
4307,BEAR LAKE COUNTY DISTRICT - PARIS
4308,MULLAN PUBLIC
4309,NAMPA PUBLIC
4310,NOTUS PUBLIC
4311,ARMORAL TUTTLE PUBLIC
4312,OSBURN PUBLIC
4313,OAKLEY DISTRICT
4314,OLA DISTRICT
4315,CLEARWATER MEMORIAL
4316,CLEARWATER DISTRICT - WEIPPE PUBLIC
4317,PATRICIA ROMANKO PUBLIC
4318,PAYETTE PUBLIC
4319,MARSHALL PUBLIC
4320,MARSHALL PUBLIC - BOOKMOBILE
4321,PIERCE DISTRICT
4322,PLUMMER PUBLIC
4323,WEST BONNER DISTRICT
4324,WEST BONNER DISTRICT - BLANCHARD BRANCH
4325,LARSEN-SANT/FRANKLIN DISTRICT
4326,MADISON DISTRICT
4327,MADISON DISTRICT - BOOKMOBILE
4328,SALMON RIVER PUBLIC
4329,RICHFIELD DISTRICT
4330,RIRIE PUBLIC
4331,RIGBY PUBLIC
4332,ROBERTS PUBLIC
4333,ROCKLAND SCHOOL/COMMUNITY
4334,DEMARY MEMORIAL
4335,NORTH BINGHAM DISTRICT
4336,LEMHI COUNTY DISTRICT
4337,LEMHI COUNTY DISTRICT - LEADORE COMMUNITY
4338,EAST BONNER COUNTY DISTRICT
4339,EAST BONNER COUNTY DISTRICT - CLARK FORK BRANCH
4340,EAST BONNER COUNTY DISTRICT - BOOKMOBILE
4341,SUGAR SALEM SCHOOL/COMMUNITY
4342,SHOSHONE PUBLIC
4343,ST. MARIES PUBLIC
4344,SODA SPRINGS PUBLIC
4345,STANLEY COMMUNITY
4346,TWIN FALLS PUBLIC
4347,TWIN FALLS PUBLIC - BOOKMOBILE
4348,VALLEY OF THE TETONS DISTRICT
4349,WALLACE PUBLIC
4350,WEISER PUBLIC
4351,SHERBURN SMITH MEMORIAL
4352,WILDER DISTRICT
4353,KELLOGG PUBLIC
4354,TRI-COMMUNITY BRANCH
4355,TENSED-DESMET BRANCH
4356,COMMUNITY LIBRARY NETWORK - HAYDEN
4357,COMMUNITY LIBRARY NETWORK - ATHOL
4358,COMMUNITY LIBRARY NETWORK - RATHDRUM
4359,COMMUNITY LIBRARY NETWORK - SPIRIT LAKE
4360,COMMUNITY LIBRARY NETWORK - BOOKMOBILE
4361,COMMUNITY LIBRARY NETWORK - PINEHURST
4362,COMMUNITY LIBRARY NETWORK - HARRISON
4363,COMMUNITY LIBRARY NETWORK - POST FALLS
4364,FREMONT DISTRICT - ISLAND PARK
4365,FREMONT DISTRICT - ST. ANTHONY
4366,FREMONT DISTRICT - ASHTON
4367,MEADOWS VALLEY DISTRICT
4368,PRIEST LAKE DISTRICT
4369,JOHN MOSSER PUBLIC LIBRARY DISTRICT
4370,ACORN PUBLIC LIBRARY DISTRICT
4371,ADDISON PUBLIC LIBRARY
4372,ALBION PUBLIC LIBRARY
4373,EASTGATE BRANCH LIBRARY
4374,ALGONQUIN AREA PUBLIC LIBRARY DISTRICT
4375,ALPHA PARK PUBLIC LIBRARY DISTRICT
4376,ALSIP-MERRIONETTE PARK LIBRARY DISTRICT
4377,ALTAMONT PUBLIC LIBRARY
4378,RANSOM MEMORIAL PUBLIC LIBRARY
4379,PANKHURST MEMORIAL LIBRARY
4380,ANDALUSIA TOWNSHIP LIBRARY
4381,STINSON MEMORIAL PUBLIC LIBRARY DISTRICT
4382,COBDEN BRANCH LIBRARY
4383,WOLF LAKE BRANCH LIBRARY
4384,ANNAWAN-ALBA TOWNSHIP LIBRARY
4385,ANTIOCH PUBLIC LIBRARY DISTRICT
4386,ARCOLA PUBLIC LIBRARY DISTRICT
4387,ARLINGTON HEIGHTS MEMORIAL LIBRARY
4388,ARLINGTON HEIGHTS MEMORIAL LIBRARY BOOKMOBILE
4389,ARLINGTON HEIGHTS SENIOR CENTER BRANCH
4390,ARTHUR PUBLIC LIBRARY DISTRICT
4391,PRAIRIE SKIES PUBLIC LIBRARY DISTRICT
4392,PRAIRIE SKIES PUBLIC LIBRARY DISTRICT BRANCH
4393,ASHLEY PUBLIC LIBRARY DISTRICT
4394,MILLS & PETRIE MEMORIAL LIBRARY AND GYMNASIUM
4395,ASSUMPTION PUBLIC LIBRARY DISTRICT
4396,ASTORIA PUBLIC LIBRARY DISTRICT
4397,ATKINSON PUBLIC LIBRARY DISTRICT
4398,ATLANTA PUBLIC LIBRARY DISTRICT
4399,ATWOOD-HAMMOND PUBLIC LIBRARY DISTRICT
4400,AUBURN PUBLIC LIBRARY
4401,AURORA PUBLIC LIBRARY BOOKMOBILE
4402,EOLA ROAD BRANCH LIBRARY
4403,WEST BRANCH LIBRARY
4404,AURORA PUBLIC LIBRARY
4405,VILLAGE OF AVON PUBLIC LIBRARY
4406,BARCLAY PUBLIC LIBRARY DISTRICT
4407,BARRINGTON PUBLIC LIBRARY DISTRICT
4408,SOUTH BRANCH
4409,BARRY PUBLIC LIBRARY
4410,BARTLETT PUBLIC LIBRARY DISTRICT
4411,BATAVIA PUBLIC LIBRARY DISTRICT
4412,BEARDSTOWN HOUSTON MEMORIAL PUBLIC LIBRARY
4413,BEDFORD PARK PUBLIC LIBRARY DISTRICT
4414,BELLEVILLE PUBLIC LIBRARY
4415,WEST BRANCH LIBRARY
4416,BELLWOOD PUBLIC LIBRARY
4417,IDA PUBLIC LIBRARY
4418,BEMENT PUBLIC LIBRARY DISTRICT
4419,BENSENVILLE COMMUNITY PUBLIC LIBRARY DISTRICT
4420,BENTON PUBLIC LIBRARY DISTRICT
4421,BERKELEY PUBLIC LIBRARY
4422,BERTOLET MEMORIAL LIBRARY DISTRICT
4423,BERWYN PUBLIC LIBRARY
4424,BETHALTO PUBLIC LIBRARY DISTRICT
4425,BLANDINSVILLE-HIRE LIBRARY DISTRICT
4426,BLOOMINGDALE PUBLIC LIBRARY
4427,BLOOMINGTON PUBLIC LIBRARY
4428,BLOOMINGTON PUBLIC LIBRARY BOOKMOBILE
4429,BLUE ISLAND PUBLIC LIBRARY
4430,BLUE MOUND MEMORIAL LIBRARY DISTRICT
4431,BLUFFS PUBLIC LIBRARY
4432,BOURBONNAIS PUBLIC LIBRARY DISTRICT
4433,BRADFORD PUBLIC LIBRARY DISTRICT
4434,BRADLEY PUBLIC LIBRARY DISTRICT
4435,BREESE PUBLIC LIBRARY
4436,BRIDGEVIEW PUBLIC LIBRARY
4437,BRIMFIELD PUBLIC LIBRARY DISTRICT
4438,BROADVIEW PUBLIC LIBRARY DISTRICT
4439,BROOKFIELD PUBLIC LIBRARY
4440,MASON MEMORIAL PUBLIC LIBRARY
4441,BUNKER HILL PUBLIC LIBRARY DISTRICT
4442,LEEPERTOWN TOWNSHIP PUBLIC LIBRARY
4443,BUSHNELL PUBLIC LIBRARY DISTRICT
4444,BYRON PUBLIC LIBRARY DISTRICT
4445,CAHOKIA PUBLIC LIBRARY DISTRICT
4446,CAIRO PUBLIC LIBRARY
4447,CALUMET CITY PUBLIC LIBRARY
4448,CALUMET PARK PUBLIC LIBRARY
4449,CAMBRIDGE PUBLIC LIBRARY DISTRICT
4450,CAMP POINT PUBLIC LIBRARY DISTRICT
4451,PARLIN-INGERSOLL PUBLIC LIBRARY
4452,CARBONDALE PUBLIC LIBRARY
4453,CARLINVILLE PUBLIC LIBRARY
4454,CASE-HALSTEAD PUBLIC LIBRARY
4455,CARMI PUBLIC LIBRARY
4456,CAROL STREAM PUBLIC LIBRARY
4457,CARROLLTON PUBLIC LIBRARY
4458,ANNE WEST LINDSEY DISTRICT LIBRARY
4459,CARTHAGE PUBLIC LIBRARY DISTRICT
4460,CARY AREA PUBLIC LIBRARY DISTRICT
4461,CASEY TOWNSHIP LIBRARY
4462,CASEYVILLE PUBLIC LIBRARY DISTRICT
4463,CATLIN PUBLIC LIBRARY DISTRICT
4464,CENTRAL PUBLIC LIBRARY DISTRICT
4465,CENTRALIA REGIONAL LIBRARY DISTRICT
4466,IRVINGTON BRANCH LIBRARY
4467,RALPH W. & BERNICE S. SPREHE BRANCH LIBRARY
4468,SANDOVAL BRANCH LIBRARY
4469,ODIN COMMUNITY BRANCH LIBRARY
4470,HOPE WELTY PUBLIC LIBRARY DISTRICT
4471,CHADWICK PUBLIC LIBRARY DISTRICT
4472,CHAMPAIGN PUBLIC LIBRARY
4473,DOUGLASS BRANCH LIBRARY
4474,CHARLESTON CARNEGIE PUBLIC LIBRARY
4475,CHATHAM AREA PUBLIC LIBRARY DISTRICT
4476,CHATSWORTH TOWNSHIP LIBRARY
4477,CHENOA PUBLIC LIBRARY DISTRICT
4478,CHERRY VALLEY PUBLIC LIBRARY DISTRICT
4479,CHESTER PUBLIC LIBRARY
